tile,score,parent
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190047/48001F003202511190047 czarno/brudne_48001F003202511190047 czarno_x003_y001.bmp,529.9657342397986,48001F003202511190047 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190051/48001F003202511190051 czarno/brudne_48001F003202511190051 czarno_x003_y001.bmp,529.2599997431134,48001F003202511190051 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190079/48001F003202511190079 czarno/brudne_48001F003202511190079 czarno_x002_y001.bmp,529.0601900054753,48001F003202511190079 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190084/48001F003202511190084 czarno/brudne_48001F003202511190084 czarno_x000_y001.bmp,528.7852390864864,48001F003202511190084 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190084/48001F003202511190084/brudne_48001F003202511190084_x000_y001.bmp,528.7852390864864,48001F003202511190084
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190073/48001F003202511190073 czarno/brudne_48001F003202511190073 czarno_x003_y001.bmp,527.4508923758731,48001F003202511190073 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190082/48001F003202511190082 czarno/brudne_48001F003202511190082 czarno_x001_y001.bmp,527.1490333146394,48001F003202511190082 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190082/48001F003202511190082/brudne_48001F003202511190082_x001_y001.bmp,526.7308131780337,48001F003202511190082
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190079/48001F003202511190079/brudne_48001F003202511190079_x002_y001.bmp,526.0245243828431,48001F003202511190079
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190047/48001F003202511190047/brudne_48001F003202511190047_x003_y001.bmp,525.0852913374874,48001F003202511190047
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190051/48001F003202511190051/brudne_48001F003202511190051_x003_y001.bmp,524.1453255338456,48001F003202511190051
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190052/48001F003202511190052/brudne_48001F003202511190052_x001_y001.bmp,523.9085010733434,48001F003202511190052
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190052/48001F003202511190052 czarno/brudne_48001F003202511190052 czarno_x001_y001.bmp,521.9671994695127,48001F003202511190052 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190048/48001F003202511190048 czarno/brudne_48001F003202511190048 czarno_x005_y001.bmp,520.562979471928,48001F003202511190048 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190048/48001F003202511190048/brudne_48001F003202511190048_x005_y001.bmp,520.562979471928,48001F003202511190048
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190062/48001F003202511190062/brudne_48001F003202511190062_x000_y001.bmp,519.7069018311449,48001F003202511190062
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190062/48001F003202511190062 czarno/brudne_48001F003202511190062 czarno_x000_y001.bmp,519.2579169422388,48001F003202511190062 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190067/48001F003202511190067 czarno/brudne_48001F003202511190067 czarno_x003_y001.bmp,519.1045901114703,48001F003202511190067 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190067/48001F003202511190067/brudne_48001F003202511190067_x003_y001.bmp,518.3848478794098,48001F003202511190067
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190063/48001F003202511190063 czarno/brudne_48001F003202511190063 czarno_x003_y001.bmp,516.1489681268322,48001F003202511190063 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190063/48001F003202511190063/brudne_48001F003202511190063_x003_y001.bmp,515.1307146734471,48001F003202511190063
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190075/48001F003202511190075/brudne_48001F003202511190075_x002_y001.bmp,515.1225761627429,48001F003202511190075
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190051/48001F003202511190051 czarno/brudne_48001F003202511190051 czarno_x004_y001.bmp,513.5784630734124,48001F003202511190051 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190075/48001F003202511190075 czarno/brudne_48001F003202511190075 czarno_x002_y001.bmp,513.4578728245142,48001F003202511190075 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190052/48001F003202511190052/brudne_48001F003202511190052_x005_y002.bmp,513.028962956756,48001F003202511190052
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190078/48001F003202511190078 czarno/brudne_48001F003202511190078 czarno_x002_y001.bmp,512.9967349807885,48001F003202511190078 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190051/48001F003202511190051/brudne_48001F003202511190051_x004_y001.bmp,512.363613143043,48001F003202511190051
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190052/48001F003202511190052 czarno/brudne_48001F003202511190052 czarno_x005_y002.bmp,512.3340827609682,48001F003202511190052 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190043/48001F003202511190043/brudne_48001F003202511190043_x002_y001.bmp,511.8239977583871,48001F003202511190043
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190078/48001F003202511190078/brudne_48001F003202511190078_x002_y001.bmp,511.575564717441,48001F003202511190078
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190087/48001F003202511190087 czarno/brudne_48001F003202511190087 czarno_x001_y001.bmp,508.0560264287087,48001F003202511190087 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190087/48001F003202511190087/brudne_48001F003202511190087_x001_y001.bmp,508.0560264287087,48001F003202511190087
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190043/48001F003202511190043 czarno/brudne_48001F003202511190043 czarno_x002_y001.bmp,507.1142544221402,48001F003202511190043 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190067/48001F003202511190067/brudne_48001F003202511190067_x002_y001.bmp,502.50400850936785,48001F003202511190067
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190050/48001F003202511190050/brudne_48001F003202511190050_x004_y001.bmp,498.315560557181,48001F003202511190050
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190050/48001F003202511190050 czarno/brudne_48001F003202511190050 czarno_x004_y001.bmp,498.315560557181,48001F003202511190050 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190078/48001F003202511190078/brudne_48001F003202511190078_x003_y001.bmp,498.00045017342563,48001F003202511190078
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190063/48001F003202511190063 czarno/brudne_48001F003202511190063 czarno_x002_y001.bmp,497.4446311593056,48001F003202511190063 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190081/48001F003202511190081 czarno/brudne_48001F003202511190081 czarno_x001_y000.bmp,496.363414733878,48001F003202511190081 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190081/48001F003202511190081/brudne_48001F003202511190081_x001_y000.bmp,496.363414733878,48001F003202511190081
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190078/48001F003202511190078 czarno/brudne_48001F003202511190078 czarno_x003_y001.bmp,494.59799223534355,48001F003202511190078 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190067/48001F003202511190067 czarno/brudne_48001F003202511190067 czarno_x002_y001.bmp,494.5336029072678,48001F003202511190067 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190074/48001F003202511190074/brudne_48001F003202511190074_x003_y001.bmp,494.3074675505377,48001F003202511190074
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190087/48001F003202511190087 czarno/brudne_48001F003202511190087 czarno_x002_y001.bmp,493.80787997757216,48001F003202511190087 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190074/48001F003202511190074 czarno/brudne_48001F003202511190074 czarno_x003_y001.bmp,493.3476894256055,48001F003202511190074 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190047/48001F003202511190047/brudne_48001F003202511190047_x002_y001.bmp,492.9177789473906,48001F003202511190047
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190095/48001F003202511190095 czarno/brudne_48001F003202511190095 czarno_x004_y001.bmp,492.69286010507494,48001F003202511190095 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190087/48001F003202511190087/brudne_48001F003202511190087_x002_y001.bmp,492.481452717333,48001F003202511190087
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190063/48001F003202511190063/brudne_48001F003202511190063_x002_y001.bmp,491.9821120910674,48001F003202511190063
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190082/48001F003202511190082 czarno/brudne_48001F003202511190082 czarno_x003_y001.bmp,490.3794195357623,48001F003202511190082 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190082/48001F003202511190082/brudne_48001F003202511190082_x003_y001.bmp,489.292158840457,48001F003202511190082
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190059/48001F003202511190059 czarno/brudne_48001F003202511190059 czarno_x002_y001.bmp,486.0913580139495,48001F003202511190059 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190047/48001F003202511190047 czarno/brudne_48001F003202511190047 czarno_x002_y001.bmp,484.9262010418497,48001F003202511190047 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190050/48001F003202511190050 czarno/brudne_48001F003202511190050 czarno_x002_y001.bmp,483.5979228953365,48001F003202511190050 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190046/48001F003202511190046/brudne_48001F003202511190046_x002_y001.bmp,482.60443914123243,48001F003202511190046
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190095/48001F003202511190095/brudne_48001F003202511190095_x004_y001.bmp,482.11934601213216,48001F003202511190095
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190051/48001F003202511190051 czarno/brudne_48001F003202511190051 czarno_x004_y000.bmp,479.8014803658625,48001F003202511190051 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190051/48001F003202511190051/brudne_48001F003202511190051_x004_y000.bmp,479.8014803658625,48001F003202511190051
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190050/48001F003202511190050/brudne_48001F003202511190050_x002_y001.bmp,479.5777366723669,48001F003202511190050
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190042/48001F003202511190042 czarno/brudne_48001F003202511190042 czarno_x002_y001.bmp,478.2638165907847,48001F003202511190042 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190042/48001F003202511190042/brudne_48001F003202511190042_x002_y001.bmp,477.4799473304447,48001F003202511190042
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190081/48001F003202511190081/brudne_48001F003202511190081_x005_y001.bmp,477.26966292204816,48001F003202511190081
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190081/48001F003202511190081 czarno/brudne_48001F003202511190081 czarno_x005_y001.bmp,477.26966292204816,48001F003202511190081 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190047/48001F003202511190047 czarno/brudne_48001F003202511190047 czarno_x005_y001.bmp,476.0120917492932,48001F003202511190047 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190047/48001F003202511190047/brudne_48001F003202511190047_x005_y001.bmp,476.0120917492932,48001F003202511190047
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190052/48001F003202511190052 czarno/brudne_48001F003202511190052 czarno_x000_y001.bmp,475.1529849404469,48001F003202511190052 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190052/48001F003202511190052/brudne_48001F003202511190052_x000_y001.bmp,475.1529849404469,48001F003202511190052
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190059/48001F003202511190059/brudne_48001F003202511190059_x002_y001.bmp,473.8018824630999,48001F003202511190059
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190097/48001F003202511190097 czarno/brudne_48001F003202511190097 czarno_x004_y001.bmp,473.3993338098262,48001F003202511190097 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190093/48001F003202511190093/brudne_48001F003202511190093_x002_y000.bmp,468.2937836458186,48001F003202511190093
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190093/48001F003202511190093 czarno/brudne_48001F003202511190093 czarno_x002_y000.bmp,468.2937836458186,48001F003202511190093 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190085/48001F003202511190085/brudne_48001F003202511190085_x004_y001.bmp,464.44422907150874,48001F003202511190085
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190085/48001F003202511190085 czarno/brudne_48001F003202511190085 czarno_x004_y001.bmp,464.44422907150874,48001F003202511190085 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190046/48001F003202511190046/brudne_48001F003202511190046_x004_y001.bmp,464.08766873274,48001F003202511190046
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190046/48001F003202511190046 czarno/brudne_48001F003202511190046 czarno_x004_y001.bmp,464.08766873274,48001F003202511190046 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190097/48001F003202511190097/brudne_48001F003202511190097_x004_y001.bmp,463.8874204659114,48001F003202511190097
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190086/48001F003202511190086/brudne_48001F003202511190086_x003_y001.bmp,463.79384366446175,48001F003202511190086
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190099/48001F003202511190099 czarno/brudne_48001F003202511190099 czarno_x004_y001.bmp,462.5654873141466,48001F003202511190099 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190058/48001F003202511190058 czarno/brudne_48001F003202511190058 czarno_x003_y000.bmp,462.16741358593936,48001F003202511190058 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190058/48001F003202511190058/brudne_48001F003202511190058_x003_y000.bmp,462.16741358593936,48001F003202511190058
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190071/48001F003202511190071/brudne_48001F003202511190071_x002_y001.bmp,461.6844267964043,48001F003202511190071
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190058/48001F003202511190058 czarno/brudne_48001F003202511190058 czarno_x003_y001.bmp,461.47568349991707,48001F003202511190058 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190058/48001F003202511190058/brudne_48001F003202511190058_x003_y001.bmp,461.47568349991707,48001F003202511190058
